ekaw#Paper_Author	ekaw#Paper_Author -> ekaw#Person	 	 	 	iasted#Author	iasted#Author -> iasted#Speaker -> iasted#Delegate -> iasted#Person	 	iasted#give -> iasted#Brief_introduction_for_Session_chair, iasted#prepare -> iasted#Transparency, iasted#is_given_by -> iasted#Brief_introduction_for_Session_chair	 	1.1790991103033552
cmt#Document	 	cmt#Review, cmt#Paper	cmt#hasConflictOfInterest -> cmt#Person	 	conference#Conference_document	 	conference#Review, conference#Call_for_paper, conference#Conference_announcement, conference#Conference_contribution, conference#Conference_www, conference#Call_for_participation, conference#Information_for_participants	conference#has_authors -> conference#Person, conference#contributes -> conference#Person	conference#has_a_date_of_issue -> conference#date	1.1697732847997515
confOf#Organization	 	confOf#University, confOf#Company	confOf#hasCity -> confOf#City, confOf#hasCountry -> confOf#Country, confOf#employedBy -> confOf#Person, confOf#employedBy -> confOf#Person	confOf#hasPostalCode -> confOf#string, confOf#hasStreet -> confOf#string	ekaw#Organisation	 	ekaw#Academic_Institution, ekaw#Organising_Agency, ekaw#Proceedings_Publisher	ekaw#organises -> ekaw#Event, ekaw#publisherOf -> ekaw#Web_Site, ekaw#publisherOf -> ekaw#Programme_Brochure, ekaw#publisherOf -> ekaw#Multi-author_Volume, ekaw#publisherOf -> ekaw#Flyer, ekaw#organisedBy -> ekaw#Event	 	1.1619741560971308
conference#Poster	conference#Poster -> conference#Conference_contribution -> conference#Conference_document	 	conference#has_an_abstract -> conference#Abstract, conference#is_the_1th_part_of -> conference#Abstract	 	ekaw#Poster_Paper	ekaw#Poster_Paper -> ekaw#Paper -> ekaw#Document	 	 	 	1.1613426487512029
confOf#Person	 	confOf#Author, confOf#Participant, confOf#Scholar, confOf#Administrator, confOf#Science_Worker, confOf#Assistant, confOf#Member_PC, confOf#Volunteer	confOf#hasCountry -> confOf#Country, confOf#hasCity -> confOf#City, confOf#hasCity -> confOf#City, confOf#employedBy -> confOf#Organization, confOf#employedBy -> confOf#Organization	confOf#hasHomePage -> confOf#string, confOf#hasSurname -> confOf#string, confOf#hasEmail -> confOf#string, confOf#hasPhone -> confOf#string, confOf#hasFax -> confOf#string, confOf#hasPostalCode -> confOf#string, confOf#hasFirstName -> confOf#string, confOf#hasStreet -> confOf#string	ekaw#Person	 	ekaw#Paper_Author, ekaw#Conference_Participant, ekaw#Student, ekaw#Agency_Staff_Member	ekaw#organises -> ekaw#Event, ekaw#writtenBy -> ekaw#Document, ekaw#organisedBy -> ekaw#Event, ekaw#authorOf -> ekaw#Document	 	1.1516556909256324
cmt#ConferenceMember	cmt#ConferenceMember -> cmt#Person	 	cmt#hasConferenceMember -> cmt#Conference, cmt#memberOfConference -> cmt#Conference	 	confOf#Member	confOf#Member -> confOf#Participant -> confOf#Person	 	 	 	1.1407761413563673
cmt#Co-author	cmt#Co-author -> cmt#Author -> cmt#ConferenceMember -> cmt#Person, cmt#Co-author -> cmt#Author -> cmt#User -> cmt#Person	 	cmt#co-writePaper -> cmt#Paper, cmt#hasCo-author -> cmt#Paper	 	conference#Contribution_co-author	conference#Contribution_co-author -> conference#Regular_author -> conference#Conference_contributor -> conference#Person	 	 	 	1.1346779358132215
confOf#Trip	confOf#Trip -> confOf#Social_event -> confOf#Event	 	 	 	ekaw#Conference_Trip	ekaw#Conference_Trip -> ekaw#Social_Event -> ekaw#Event	 	 	 	1.1313221390473376
conference#Committee_member	conference#Committee_member -> conference#Person	 	conference#was_a_member_of -> conference#Committee, conference#has_members -> conference#Committee	 	sigkdd#Program_Committee_member	sigkdd#Program_Committee_member -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.1267024443308375
confOf#Country	 	 	confOf#hasCountry -> confOf#Person, confOf#hasCountry -> confOf#Organization	 	edas#Country	 	 	edas#hasCountry -> edas#Conference	 	1.125059906028695
edas#Author	 	edas#Presenter	edas#isWrittenBy -> edas#Paper, edas#hasRelatedPaper -> edas#Paper	 	iasted#Author	iasted#Author -> iasted#Speaker -> iasted#Delegate -> iasted#Person	iasted#Lecturer, iasted#Tutorial_speaker, iasted#Plenary_lecture_speaker, iasted#Author_book_proceedings_included, iasted#Author_cd_proceedings_included	iasted#give -> iasted#Brief_introduction_for_Session_chair, iasted#prepare -> iasted#Transparency, iasted#is_given_by -> iasted#Brief_introduction_for_Session_chair	 	1.1189679399780057
edas#Organization	 	edas#GovernmentOrganization, edas#AcademiaOrganization, edas#IndustryOrganization, edas#NGO	edas#providedBy -> edas#Sponsorship, edas#isProviderOf -> edas#Sponsorship	 	ekaw#Organisation	 	ekaw#Organising_Agency, ekaw#Academic_Institution, ekaw#Proceedings_Publisher	ekaw#organises -> ekaw#Event, ekaw#publisherOf -> ekaw#Web_Site, ekaw#publisherOf -> ekaw#Programme_Brochure, ekaw#publisherOf -> ekaw#Multi-author_Volume, ekaw#publisherOf -> ekaw#Flyer, ekaw#organisedBy -> ekaw#Event	 	1.113211851584954
cmt#ConferenceChair	cmt#ConferenceChair -> cmt#ConferenceMember -> cmt#Person	 	 	 	conference#Chair	conference#Chair -> conference#Committee_member -> conference#Person	 	conference#has_a_committee_chair -> conference#Committee, conference#was_a_committee_chair_of -> conference#Committee	 	1.1094081609095783
edas#Reviewer	 	 	edas#hasReviewHistory -> edas#PersonalReviewHistory, edas#isReviewing -> edas#Paper, edas#isReviewedBy -> edas#Paper, edas#isReviewHistoryOf -> edas#PersonalReviewHistory	 	iasted#Reviewer	iasted#Reviewer -> iasted#Speaker -> iasted#Delegate -> iasted#Person	 	iasted#is_writen_by -> iasted#Review	 	1.1084221434760622
conference#Person	 	conference#Conference_contributor, conference#Conference_participant, conference#Reviewer, conference#Conference_applicant, conference#Committee_member, conference#Track-workshop_chair	conference#has_authors -> conference#Conference_document, conference#contributes -> conference#Conference_document	conference#has_the_first_name -> conference#string, conference#has_an_email -> conference#string, conference#has_the_last_name -> conference#string	iasted#Person	 	iasted#Delegate, iasted#Sponsor	iasted#is_signed_by -> iasted#Item, iasted#pay -> iasted#Money, iasted#is_designed_for -> iasted#Time, iasted#is_designed_for -> iasted#Money, iasted#is_visited_by -> iasted#State, iasted#is_connected_with -> iasted#Place, iasted#occupy -> iasted#Building, iasted#sign -> iasted#Item, iasted#occupy -> iasted#State, iasted#is_occupied_by -> iasted#Building, iasted#is_used_by -> iasted#Item, iasted#speak_in -> iasted#Place, iasted#is_prepared_by -> iasted#Item, iasted#occupy -> iasted#City, iasted#is_present_in -> iasted#Time, iasted#is_present_in -> iasted#Place, iasted#speak_in -> iasted#Time, iasted#give -> iasted#Activity, iasted#is_paid_by -> iasted#Money, iasted#send -> iasted#Item, iasted#is_given_by -> iasted#Activity, iasted#prepare -> iasted#Item, iasted#is_designed_for -> iasted#Activity, iasted#is_writen_by -> iasted#Item, iasted#is_visited_by -> iasted#City, iasted#is_sent_by -> iasted#Item, iasted#give -> iasted#Item, iasted#is_visited_by -> iasted#Building, iasted#is_needed_for -> iasted#Item, iasted#is_present -> iasted#Time, iasted#is_given_by -> iasted#Item, iasted#is_connected_with -> iasted#Item, iasted#is_occupied_by -> iasted#State, iasted#is_occupied_by -> iasted#City, iasted#need -> iasted#Item, iasted#is_given_to -> iasted#Item, iasted#write -> iasted#Item, iasted#obtain -> iasted#Item	 	1.1055756805007628
edas#ConferenceSession	 	 	edas#relatesTo -> edas#Document, edas#hasRelatedDocument -> edas#Document	 	ekaw#Conference_Session	ekaw#Conference_Session -> ekaw#Session -> ekaw#Scientific_Event -> ekaw#Event	 	ekaw#partOfEvent -> ekaw#Conference	 	1.1047857436277342
cmt#ProgramCommitteeChair	cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#Person, cmt#ProgramCommitteeChair -> cmt#ProgramCommitteeMember -> cmt#ConferenceMember -> cmt#Person	 	cmt#endReview -> cmt#Review	 	sigkdd#Program_Chair	sigkdd#Program_Chair -> sigkdd#Organizator -> sigkdd#Person	 	 	 	1.0999022841326394
conference#Reviewer	conference#Reviewer -> conference#Person	 	conference#belongs_to_reviewers -> conference#Review_preference, conference#has_a_review_reference_or_expertise -> conference#Review_preference, conference#belongs_to_reviewers -> conference#Review_expertise, conference#belongs_to_reviewers -> conference#Review_preference, conference#belongs_to_reviewers -> conference#Review_expertise, conference#has_a_review_reference_or_expertise -> conference#Review_expertise	 	edas#Reviewer	 	 	edas#hasReviewHistory -> edas#PersonalReviewHistory, edas#isReviewing -> edas#Paper, edas#isReviewedBy -> edas#Paper, edas#isReviewHistoryOf -> edas#PersonalReviewHistory	 	1.0980194400503285
confOf#Organization	 	confOf#University, confOf#Company	confOf#hasCity -> confOf#City, confOf#hasCountry -> confOf#Country, confOf#employedBy -> confOf#Person, confOf#employedBy -> confOf#Person	confOf#hasPostalCode -> confOf#string, confOf#hasStreet -> confOf#string	edas#Organization	 	edas#AcademiaOrganization, edas#IndustryOrganization, edas#GovernmentOrganization, edas#NGO	edas#providedBy -> edas#Sponsorship, edas#isProviderOf -> edas#Sponsorship	 	1.0831164403622755
conference#Topic	 	 	conference#is_a_topis_of_conference_parts -> conference#Conference_part, conference#belongs_to_a_review_reference -> conference#Review_preference, conference#has_a_track-workshop-tutorial_topic -> conference#Conference_part, conference#has_been_assigned_a_review_reference -> conference#Review_preference, conference#has_a_topic_or_a_submission_contribution -> conference#Review_preference	conference#has_a_name -> conference#string	confOf#Topic	 	 	confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#dealsWith -> confOf#Contribution, confOf#dealsWith -> confOf#Contribution	 	1.0819159086945447
confOf#Author	confOf#Author -> confOf#Person	 	confOf#writes -> confOf#Contribution, confOf#writtenBy -> confOf#Contribution, confOf#writes -> confOf#Contribution	 	edas#Author	 	 	edas#isWrittenBy -> edas#Paper, edas#hasRelatedPaper -> edas#Paper	 	1.0753598878206718
confOf#Topic	 	 	confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#dealsWith -> confOf#Contribution, confOf#dealsWith -> confOf#Contribution	 	edas#Topic	 	 	edas#isTopicOf -> edas#Conference, edas#isTopicOf -> edas#Paper, edas#hasTopic -> edas#Conference, edas#hasTopic -> edas#Paper	 	1.0753598878206718
edas#Place	 	edas#ConferenceVenuePlace, edas#MeetingRoomPlace, edas#AccommodationPlace, edas#DiningPlace	edas#hasLocation -> edas#ConferenceEvent, edas#isLocationOf -> edas#ConferenceEvent	 	sigkdd#Place	 	sigkdd#Conference_hall, sigkdd#Hotel, sigkdd#Main_office	sigkdd#can_stay_in -> sigkdd#Person	 	1.0509570797325178
edas#Conference	 	 	edas#hasRelatedDocument -> edas#Document, edas#isMemberOf -> edas#Person, edas#isTopicOf -> edas#Topic, edas#relatesTo -> edas#Document, edas#hasTopic -> edas#Topic, edas#hasMember -> edas#Person, edas#hasCountry -> edas#Country	edas#paperDueOn -> edas#dateTime, edas#registrationDueOn -> edas#dateTime, edas#endDate -> edas#dateTime, edas#startDate -> edas#dateTime, edas#manuscriptDueOn -> edas#dateTime, edas#hasName -> edas#string	ekaw#Conference	ekaw#Conference -> ekaw#Scientific_Event -> ekaw#Event	 	ekaw#partOfEvent -> ekaw#Conference_Session	 	1.050729403365659
iasted#Deadline_hotel_reservation	iasted#Deadline_hotel_reservation -> iasted#Deadline -> iasted#Time	 	iasted#is_sent_before -> iasted#Hotel_registration_form	 	sigkdd#Deadline_Author_notification	sigkdd#Deadline_Author_notification -> sigkdd#Deadline	 	sigkdd#notification_until -> sigkdd#Author, sigkdd#notification_until -> sigkdd#Author	 	1.0427691233974505
confOf#Event	 	confOf#Social_event, confOf#Working_event, confOf#Administrative_event	 	confOf#starts_on -> confOf#string, confOf#ends_on -> confOf#string	ekaw#Event	 	ekaw#Social_Event, ekaw#Scientific_Event	ekaw#organises -> ekaw#Organisation, ekaw#topicCoveredBy -> ekaw#Research_Topic, ekaw#heldIn -> ekaw#Location, ekaw#organises -> ekaw#Person, ekaw#locationOf -> ekaw#Location, ekaw#listsEvent -> ekaw#Web_Site, ekaw#coversTopic -> ekaw#Research_Topic, ekaw#listsEvent -> ekaw#Programme_Brochure, ekaw#eventOnList -> ekaw#Programme_Brochure, ekaw#eventOnList -> ekaw#Web_Site, ekaw#organisedBy -> ekaw#Person, ekaw#organisedBy -> ekaw#Organisation	 	1.032489148195968
conference#Submitted_contribution	conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	conference#Reviewed_contribution	conference#has_been_assigned_a_review_reference -> conference#Review_preference, conference#has_a_topic_or_a_submission_contribution -> conference#Review_preference, conference#has_a_review_expertise -> conference#Review_expertise, conference#has_a_submitted_contribution -> conference#Review_expertise, conference#has_a_submitted_contribution -> conference#Review_expertise	 	ekaw#Submitted_Paper	ekaw#Submitted_Paper -> ekaw#Paper -> ekaw#Document	ekaw#Assigned_Paper	 	 	1.0309427041565256
cmt#AuthorNotReviewer	cmt#AuthorNotReviewer -> cmt#Author -> cmt#ConferenceMember -> cmt#Person, cmt#AuthorNotReviewer -> cmt#Author -> cmt#User -> cmt#Person	 	 	 	sigkdd#Author_of_paper	sigkdd#Author_of_paper -> sigkdd#Author -> sigkdd#Speaker -> sigkdd#Person	 	sigkdd#award -> sigkdd#Best_Research_Paper_Award, sigkdd#award -> sigkdd#Best_Applications_Paper_Award	 	1.0288305397966668
iasted#Fee	iasted#Fee -> iasted#Money	iasted#Registration_fee, iasted#Hotel_fee, iasted#Fee_for_extra_trip	 	 	sigkdd#Fee	 	sigkdd#Registration_fee, sigkdd#Sponzor_fee	 	 	1.016352874485259
iasted#Nonmember_registration_fee	iasted#Nonmember_registration_fee -> iasted#Registration_fee -> iasted#Fee -> iasted#Money	 	iasted#is_designed_for -> iasted#IASTED_non_member	 	sigkdd#Registration_Non-Member	sigkdd#Registration_Non-Member -> sigkdd#Registration_fee -> sigkdd#Fee	 	 	 	1.0038820442612697
cmt#ProgramCommittee	 	 	cmt#hasProgramCommitteeMember -> cmt#ProgramCommitteeMember, cmt#memberOfProgramCommittee -> cmt#ProgramCommitteeMember	 	conference#Program_committee	conference#Program_committee -> conference#Committee	 	conference#has_a_program_committee -> conference#Conference_volume, conference#was_a_program_committee_of -> conference#Conference_volume	 	0.9847370805331216
conference#Committee	 	conference#Organizing_committee, conference#Program_committee, conference#Steering_committee	conference#has_a_committee_chair -> conference#Chair, conference#was_a_member_of -> conference#Committee_member, conference#has_members -> conference#Committee_member, conference#was_a_committee_chair_of -> conference#Chair, conference#has_a_commtitee -> conference#Conference_volume, conference#was_a_committe_co-chair_of -> conference#Co-chair, conference#has_a_committee_co-chair -> conference#Co-chair, conference#was_a_committee_of -> conference#Conference_volume	 	sigkdd#Committee	 	sigkdd#Organizing_Committee, sigkdd#Program_Committee, sigkdd#Best_Paper_Awards_Committee	 	 	0.9821461004425024
confOf#Submission_event	confOf#Submission_event -> confOf#Administrative_event -> confOf#Event	 	 	 	iasted#Submission	iasted#Submission -> iasted#Document -> iasted#Item	 	iasted#is_writen_by -> iasted#Speaker	 	0.9777702803137795
iasted#Document	iasted#Document -> iasted#Item	iasted#Review, iasted#Payment_document, iasted#Submission, iasted#Form, iasted#Transparency, iasted#Viza	 	 	sigkdd#Document	 	sigkdd#Review, sigkdd#Paper, sigkdd#Abstract	sigkdd#presentationed_by -> sigkdd#Speaker, sigkdd#presentation -> sigkdd#Speaker, sigkdd#submit_until -> sigkdd#Deadline	 	0.9673074120026426
cmt#Document	 	cmt#Review, cmt#Paper	cmt#hasConflictOfInterest -> cmt#Person	 	iasted#Document	iasted#Document -> iasted#Item	iasted#Review, iasted#Payment_document, iasted#Submission, iasted#Form, iasted#Viza, iasted#Transparency, iasted#Mailing_list, iasted#Invitation_letter	 	 	0.9651374251948874
edas#Document	 	edas#Review, edas#Paper, edas#Programme	edas#relatesTo -> edas#AcademicEvent, edas#hasRelatedDocument -> edas#Conference, edas#relatesTo -> edas#ConferenceSession, edas#relatesTo -> edas#Conference, edas#relatesTo -> edas#Person, edas#hasRelatedDocument -> edas#Person, edas#hasRelatedDocument -> edas#ConferenceSession, edas#hasRelatedDocument -> edas#AcademicEvent	 	iasted#Document	iasted#Document -> iasted#Item	iasted#Review, iasted#Payment_document, iasted#Submission, iasted#Form, iasted#Viza, iasted#Transparency	 	 	0.9618517748392014
conference#Accepted_contribution	conference#Accepted_contribution -> conference#Reviewed_contribution -> conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	 	 	ekaw#Accepted_Paper	ekaw#Accepted_Paper -> ekaw#Evaluated_Paper -> ekaw#Assigned_Paper -> ekaw#Submitted_Paper -> ekaw#Paper -> ekaw#Document	 	ekaw#updatedVersionOf -> ekaw#Camera_Ready_Paper, ekaw#hasReview -> ekaw#Positive_Review	 	0.9590316069916177
ekaw#Document	 	ekaw#Review, ekaw#Paper, ekaw#Abstract, ekaw#Web_Site	ekaw#writtenBy -> ekaw#Person, ekaw#authorOf -> ekaw#Person	 	iasted#Document	iasted#Document -> iasted#Item	iasted#Review, iasted#Payment_document, iasted#Submission, iasted#Form, iasted#Transparency, iasted#Viza	 	 	0.958690035465859
conference#Rejected_contribution	conference#Rejected_contribution -> conference#Reviewed_contribution -> conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	 	 	ekaw#Rejected_Paper	ekaw#Rejected_Paper -> ekaw#Evaluated_Paper -> ekaw#Assigned_Paper -> ekaw#Submitted_Paper -> ekaw#Paper -> ekaw#Document	 	 	 	0.946918905811184
ekaw#Conference	ekaw#Conference -> ekaw#Scientific_Event -> ekaw#Event	 	ekaw#partOfEvent -> ekaw#Conference_Session	 	sigkdd#Conference	 	 	sigkdd#hold -> sigkdd#ACM_SIGKDD, sigkdd#holded_by -> sigkdd#ACM_SIGKDD, sigkdd#hold -> sigkdd#ACM_SIGKDD	sigkdd#End_of_conference -> sigkdd#dateTime, sigkdd#Start_of_conference -> sigkdd#dateTime, sigkdd#Name_of_conference -> sigkdd#string, sigkdd#City_of_conference -> sigkdd#string	0.9456046262646356
ekaw#Tutorial_Chair	ekaw#Tutorial_Chair -> ekaw#Conference_Participant -> ekaw#Person, ekaw#Tutorial_Chair -> ekaw#PC_Member -> ekaw#Possible_Reviewer -> ekaw#Person	 	 	 	iasted#Tutorial_speaker	iasted#Tutorial_speaker -> iasted#Author -> iasted#Speaker -> iasted#Delegate -> iasted#Person	 	iasted#speak_in -> iasted#Conference_hall	 	0.938592609279623
conference#Reviewed_contribution	conference#Reviewed_contribution -> conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	conference#Accepted_contribution, conference#Rejected_contribution	conference#has_a_review -> conference#Review, conference#reviews -> conference#Review	 	ekaw#Evaluated_Paper	ekaw#Evaluated_Paper -> ekaw#Assigned_Paper -> ekaw#Submitted_Paper -> ekaw#Paper -> ekaw#Document	ekaw#Accepted_Paper, ekaw#Rejected_Paper	 	 	0.927873300684698
conference#Conference_document	 	conference#Review, conference#Call_for_paper, conference#Conference_announcement, conference#Conference_contribution, conference#Conference_www, conference#Call_for_participation	conference#has_authors -> conference#Person, conference#contributes -> conference#Person	conference#has_a_date_of_issue -> conference#date	sigkdd#Document	 	sigkdd#Review, sigkdd#Paper, sigkdd#Abstract	sigkdd#presentationed_by -> sigkdd#Speaker, sigkdd#presentation -> sigkdd#Speaker, sigkdd#submit_until -> sigkdd#Deadline	 	0.9268596143076104
conference#Accepted_contribution	conference#Accepted_contribution -> conference#Reviewed_contribution -> conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	 	 	edas#AcceptedPaper	edas#AcceptedPaper -> edas#Paper -> edas#Document	 	edas#relatedToPaper -> edas#PaperPresentation, edas#relatedToEvent -> edas#PaperPresentation	 	0.9242852847360907
conference#Late_paid_applicant	conference#Late_paid_applicant -> conference#Paid_applicant -> conference#Registeered_applicant -> conference#Conference_applicant -> conference#Person	 	 	 	ekaw#Late-Registered_Participant	ekaw#Late-Registered_Participant -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	0.9229413253607839
conference#Early_paid_applicant	conference#Early_paid_applicant -> conference#Paid_applicant -> conference#Registeered_applicant -> conference#Conference_applicant -> conference#Person	 	 	 	ekaw#Early-Registered_Participant	ekaw#Early-Registered_Participant -> ekaw#Conference_Participant -> ekaw#Person	 	 	 	0.910528640027229
conference#Rejected_contribution	conference#Rejected_contribution -> conference#Reviewed_contribution -> conference#Submitted_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	 	 	edas#RejectedPaper	edas#RejectedPaper -> edas#Paper -> edas#Document	 	 	 	0.9064575175098937
cmt#Conference	 	 	cmt#paperAssignmentToolsRunBy -> cmt#Administrator, cmt#enterReviewCriteria -> cmt#Administrator, cmt#runPaperAssignmentTools -> cmt#Administrator, cmt#hasConferenceMember -> cmt#ConferenceMember, cmt#enableVirtualMeeting -> cmt#Administrator, cmt#virtualMeetingEnabledBy -> cmt#Administrator, cmt#detailsEnteredBy -> cmt#Administrator, cmt#reviewCriteriaEnteredBy -> cmt#Administrator, cmt#printHardcopyMailingManifests -> cmt#Administrator, cmt#enterConferenceDetails -> cmt#Administrator, cmt#reviewerBiddingStartedBy -> cmt#Administrator, cmt#hardcopyMailingManifestsPrintedBy -> cmt#Administrator, cmt#paperAssignmentFinalizedBy -> cmt#Administrator, cmt#startReviewerBidding -> cmt#Administrator, cmt#finalizePaperAssignment -> cmt#Administrator, cmt#memberOfConference -> cmt#ConferenceMember	cmt#siteURL -> cmt#anyURI, cmt#acceptsHardcopySubmissions -> cmt#boolean, cmt#logoURL -> cmt#anyURI, cmt#reviewsPerPaper -> cmt#int, cmt#name -> cmt#string, cmt#date -> cmt#date	confOf#Conference	confOf#Conference -> confOf#Working_event -> confOf#Event	 	 	 	0.9
confOf#Conference	confOf#Conference -> confOf#Working_event -> confOf#Event	 	 	 	sigkdd#Conference	 	 	sigkdd#hold -> sigkdd#ACM_SIGKDD, sigkdd#holded_by -> sigkdd#ACM_SIGKDD, sigkdd#hold -> sigkdd#ACM_SIGKDD	sigkdd#End_of_conference -> sigkdd#dateTime, sigkdd#Start_of_conference -> sigkdd#dateTime, sigkdd#Name_of_conference -> sigkdd#string, sigkdd#City_of_conference -> sigkdd#string	0.9
conference#Conference_proceedings	 	 	conference#issues -> conference#Publisher, conference#has_a_publisher -> conference#Publisher	conference#has_a_volume -> conference#int, conference#has_an_ISBN -> conference#string, conference#has_a_name -> conference#string	ekaw#Conference_Proceedings	ekaw#Conference_Proceedings -> ekaw#Proceedings -> ekaw#Multi-author_Volume -> ekaw#Document	 	 	 	0.9
conference#Conference	 	 	 	conference#has_a_name -> conference#string	ekaw#Conference	ekaw#Conference -> ekaw#Scientific_Event -> ekaw#Event	 	ekaw#partOfEvent -> ekaw#Conference_Session	 	0.9
conference#Conference	 	 	 	conference#has_a_name -> conference#string	confOf#Conference	confOf#Conference -> confOf#Working_event -> confOf#Event	 	 	 	0.9
cmt#ProgramCommittee	 	 	cmt#hasProgramCommitteeMember -> cmt#ProgramCommitteeMember, cmt#memberOfProgramCommittee -> cmt#ProgramCommitteeMember	 	sigkdd#Program_Committee	sigkdd#Program_Committee -> sigkdd#Committee	 	 	 	0.9
confOf#Conference	confOf#Conference -> confOf#Working_event -> confOf#Event	 	 	 	edas#Conference	 	 	edas#hasRelatedDocument -> edas#Document, edas#isMemberOf -> edas#Person, edas#isTopicOf -> edas#Topic, edas#relatesTo -> edas#Document, edas#hasTopic -> edas#Topic, edas#hasMember -> edas#Person, edas#hasCountry -> edas#Country	edas#paperDueOn -> edas#dateTime, edas#registrationDueOn -> edas#dateTime, edas#endDate -> edas#dateTime, edas#startDate -> edas#dateTime, edas#manuscriptDueOn -> edas#dateTime, edas#hasName -> edas#string	0.9
edas#Sponsorship	 	 	edas#providedBy -> edas#Organization, edas#isProviderOf -> edas#Organization	edas#hasCostAmount -> edas#int, edas#hasCostCurrency -> edas#string	iasted#Sponzorship	iasted#Sponzorship -> iasted#Money	 	 	 	0.9
edas#WelcomeTalk	edas#WelcomeTalk -> edas#TalkEvent -> edas#AcademicEvent -> edas#ConferenceEvent	 	 	 	iasted#Welcome_address	iasted#Welcome_address -> iasted#Conference_activity -> iasted#Activity	 	 	 	0.8725032113597275
confOf#Camera_Ready_event	confOf#Camera_Ready_event -> confOf#Administrative_event -> confOf#Event	 	 	 	ekaw#Camera_Ready_Paper	ekaw#Camera_Ready_Paper -> ekaw#Paper -> ekaw#Document	 	ekaw#updatedVersionOf -> ekaw#Accepted_Paper, ekaw#presentationOfPaper -> ekaw#Contributed_Talk, ekaw#writtenBy -> ekaw#Conference_Participant	 	0.8606820136679181
conference#Conference_contribution	conference#Conference_contribution -> conference#Conference_document	conference#Poster, conference#Presentation, conference#Written_contribution	conference#is_submitted_at -> conference#Conference_volume, conference#has_contributions -> conference#Conference_volume	 	confOf#Contribution	 	confOf#Poster, confOf#Paper, confOf#Short_paper	confOf#writes -> confOf#Author, confOf#writtenBy -> confOf#Author, confOf#writes -> confOf#Author, confOf#reviewes -> confOf#Member_PC, confOf#dealsWith -> confOf#Topic, confOf#dealsWith -> confOf#Topic, confOf#reviewes -> confOf#Member_PC	confOf#abstract -> confOf#string, confOf#hasTitle -> confOf#string, confOf#remark -> confOf#string, confOf#hasKeyword -> confOf#string, confOf#contactEmail -> confOf#string	0.8353080939356001
cmt#SubjectArea	 	 	cmt#hasSubjectArea -> cmt#Paper	 	confOf#Topic	 	 	confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#expertOn -> confOf#Member_PC, confOf#hasTopic -> confOf#Working_event, confOf#dealsWith -> confOf#Contribution, confOf#dealsWith -> confOf#Contribution	 	0.8192365000374553
edas#ConferenceSession	 	 	edas#relatesTo -> edas#Document, edas#hasRelatedDocument -> edas#Document	 	iasted#Session	iasted#Session -> iasted#Lecture -> iasted#Conference_activity -> iasted#Activity	 	iasted#is_held_in -> iasted#Session_room	 	0.8129435760047959
cmt#SubjectArea	 	 	cmt#hasSubjectArea -> cmt#Paper	 	conference#Topic	 	 	conference#is_a_topis_of_conference_parts -> conference#Conference_part, conference#belongs_to_a_review_reference -> conference#Review_preference, conference#has_a_track-workshop-tutorial_topic -> conference#Conference_part, conference#has_been_assigned_a_review_reference -> conference#Review_preference, conference#has_a_topic_or_a_submission_contribution -> conference#Review_preference	conference#has_a_name -> conference#string	0.7422649538907125
edas#Author	 	 	edas#isWrittenBy -> edas#Paper, edas#hasRelatedPaper -> edas#Paper	 	ekaw#Paper_Author	ekaw#Paper_Author -> ekaw#Person	 	 	 	0.7327749649913423
conference#Regular_contribution	conference#Regular_contribution -> conference#Written_contribution -> conference#Conference_contribution -> conference#Conference_document	 	 	 	ekaw#Regular_Paper	ekaw#Regular_Paper -> ekaw#Paper -> ekaw#Document	 	 	 	0.7068541145631426
conference#Conference_document	 	conference#Review, conference#Call_for_participation, conference#Call_for_paper, conference#Conference_contribution, conference#Conference_announcement	conference#has_authors -> conference#Person, conference#contributes -> conference#Person	conference#has_a_date_of_issue -> conference#date	iasted#Document	iasted#Document -> iasted#Item	iasted#Review, iasted#Submission, iasted#Form, iasted#Record_of_attendance, iasted#Payment_document, iasted#Invitation_letter, iasted#Viza, iasted#Mailing_list	 	 	0.6884575891212642
